canonical_candidate_id,person_id,candidate_name,election_cycle,primitive_axis,adjudicated_issue_valence,adjudication_status,controlling_evidence_scope,controlling_records,controlling_source_types,post_adjudication_conflict_ratio
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,campaign_finance_disclosure,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,campaign_finance_restrictions,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,3,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,civil_social_liberty,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,conservation_preservation,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,constitutional_reform,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,criminal_punishment,0.8823529411764706,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,17,legislative_vote,0.0625
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,deficit_discipline,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,digital_content_regulation,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,digital_privacy,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,drug_criminalization,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,due_process,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,education_access,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,education_accountability,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,education_market_choice,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,5,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,education_public_funding,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,3,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,education_teacher_labor,0.0,adjudicated_substantively_mixed,issue_specific_group_signals,2,bill_sponsorship,1.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,election_integrity_controls,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,environmental_protection,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,federalism,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,2,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,gambling_policy,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,government_ethics_transparency,0.75,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,8,legislative_vote,0.14285714285714285
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,gun_access,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,gun_purchase_regulation,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,healthcare_access,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,healthcare_public_responsibility,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,hunting_rural_recreation,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,immigrant_public_benefits,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,3,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,immigration_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,9,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,immigration_enforcement,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,3,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,labor_rights,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,land_use_property_rights,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,malpractice_liability,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,market_governance,0.2727272727272727,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,11,legislative_vote,0.5714285714285714
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,police_authority,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,public_employee_compensation,0.42857142857142855,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,7,legislative_vote,0.4
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,public_private_provision,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,public_spending,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,11,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,public_utility_rates,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,religion_state,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,2,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,resource_development,0.0,adjudicated_substantively_mixed,issue_specific_group_signals,2,bill_sponsorship,1.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,resource_management,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,surveillance_authority,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,tax_burden,-0.38461538461538464,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,26,legislative_vote,0.4444444444444444
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,term_limits,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,voting_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014.0,welfare_conditionality,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-101-R-CHRIS-PRINGLE,ALPERSON-CHRIS-PRINGLE,Chris Pringle,2014.0,gun_access,0.8600000000000001,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-2014-house-102-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,Jack Williams,2014.0,gun_access,0.72,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-2014-house-103-D-BARBARA-A-DRUMMOND,ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014.0,gun_access,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-2014-house-103-R-RALPH-CARMICHAEL,ALPERSON-RALPH-CARMICHAEL,Ralph Carmichael,2014.0,gun_access,-0.66,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,abortion_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,business_subsidy,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,criminal_punishment,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,digital_content_regulation,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,education_market_choice,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,election_integrity_controls,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,government_ethics_transparency,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,healthcare_access,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,labor_rights,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,land_use_property_rights,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,police_authority,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,public_spending,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,resource_management,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014.0,tax_burden,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,abortion_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,4,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,anti_discrimination,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,business_subsidy,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,10,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,campaign_finance_disclosure,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,campaign_finance_restrictions,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,civil_social_liberty,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,conservation_preservation,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,criminal_punishment,0.8666666666666667,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,15,legislative_vote,0.07142857142857142
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,deficit_discipline,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,digital_content_regulation,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,digital_privacy,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,due_process,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,education_access,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,education_accountability,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,education_market_choice,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,5,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,education_public_funding,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,3,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,election_integrity_controls,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,environmental_protection,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,federalism,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,gambling_policy,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,government_ethics_transparency,0.5,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,4,legislative_vote,0.3333333333333333
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,gun_access,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,gun_purchase_regulation,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,healthcare_access,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,hunting_rural_recreation,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,2,bill_sponsorship,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,immigrant_public_benefits,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,3,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,immigration_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,immigration_enforcement,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,3,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,labor_rights,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,land_use_property_rights,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,malpractice_liability,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,market_governance,0.2727272727272727,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,11,legislative_vote,0.5714285714285714
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,police_authority,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,public_employee_compensation,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,5,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,public_private_provision,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,public_spending,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,11,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,religion_state,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,3,bill_sponsorship,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,resource_development,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,resource_management,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,surveillance_authority,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,tax_burden,-0.44,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,25,legislative_vote,0.3888888888888889
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,voting_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,welfare_conditionality,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014.0,welfare_generosity,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,2,bill_sponsorship,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,abortion_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,business_subsidy,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,campaign_finance_disclosure,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,campaign_finance_restrictions,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,civil_social_liberty,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,conservation_preservation,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,constitutional_reform,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,criminal_punishment,0.5,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,4,legislative_vote,0.3333333333333333
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,due_process,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,economic_stimulus,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,education_access,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,education_market_choice,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,education_public_funding,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,Randall Shedd,2014.0,election_integrity_controls,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,legislative_vote,0.0
