votesmart_candidate_id,candidate,election_year,election_description,section,question,option_number,option_text,raw_answer,selected,source_type,source_url
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,2,2) Governor,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,3,1) Individual,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,4,2) PAC,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,5,3) Corporate,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,6,c) Do you support requiring full and timely disclosure of campaign finance information?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,7,d) Do you support imposing spending limits on state level political campaigns?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,8,e) Do you support partial funding from state taxes for state level political campaigns?,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,9,f) Would you vote to ratify an amendment to the U.S. Constitution requiring an annual balanced federal budget?,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Government Reform,Indicate which principles you support (if any) regarding government reform.a) Do you support limits on the number of terms of the following New Hampshire officials?b) Do you support limiting the following types of contributions to state legislative candidates?,10,g) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,1,a) Ban the sale or transfer of all forms of semi-automatic weapons.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,2,b) Increase state restrictions on the purchase and possession of firearms.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,3,c) Maintain state restrictions on the purchase and possession of firearms.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,4,d) Ease state restrictions on the purchase and possession of firearms.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,5,e) Repeal state restrictions on the purchase and possession of firearms by law-abiding citizens.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,6,f) Favor allowing citizens to carry concealed firearms.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,7,g) Require manufacturers to provide child-safety locks with firearms.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,8,h) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,1,a) Provide tax incentives to small businesses that provide health care to their employees.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,2,"b) Ensure that citizens have access to basic health care, through managed care, insurance reforms, or state funded care where necessary.",X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,3,c) Provide health care to uninsured children by designing a children's health insurance program.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,4,d) Transfer more existing Medicaid recipients into managed care programs.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,5,e) Use state funds to continue some Medicaid coverage for legal immigrants.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,6,f) Limit the amount of damages that can be awarded in medical malpractice lawsuits.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,7,g) Guaranteeing medical care to all citizens is not a responsibility of state government.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,8,h) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Health Issues,Indicate which principles you support (if any) regarding health issues.,9,i) Should managed care organizations be required to cover mental illness health services?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,1,a) Increase state funding for programs to prevent teen pregnancy.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,2,b) Provide tax credits for businesses that provide child care for their employees.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,3,c) Increase state funds to provide child care to children in low-income working families.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,4,d) Deny or suspend state-issued permits and licenses to parents who are delinquent in paying court-ordered child support.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,5,e) Favor banning smoking in public places.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,6,f) Increase state funding for Head Start in order to serve additional children and/or increase services from a half to a full day.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,7,g) Increase state funding for community centers and other social agencies in areas with at-risk youth.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,8,h) Support state funding of programs for at-risk youth such as guaranteed college loans and job training and placement.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,9,i) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,10,j) Do you believe that the New Hampshire government should include sexual orientation in New Hampshire's anti-discrimination laws?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,11,k) Do you believe that the New Hampshire government should recognize same-sex marriages?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,1,a) Education (K-12),Slightly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,2,b) Education (Higher),,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,3,c) Environment,Greatly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,4,d) Health care,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,5,e) Law enforcement,Slightly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,6,"f) Transportation infrastructure (highways, roads, bridges)",,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,7,g) Welfare,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,1,a) Alcohol taxes,Greatly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,2,b) Capital gains taxes,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,3,c) Cigarette taxes,Greatly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,4,d) Corporate taxes,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,5,e) Gas taxes,Greatly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,6,f) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,7,g) Do you support implementing a statewide property tax in New Hampshire?,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,8,h) Do you support implementing a general sales tax in New Hampshire?,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,9,i) Do you support implementing state income taxes?,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,10,j) Do you support a combined income and statewide property tax in New Hampshire?,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,1,a) Maintain the current five-year limit on welfare benefits.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,2,b) Require that able-bodied recipients participate in work related activities in order to receive benefits.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,3,c) Increase employment and job training programs for welfare recipients.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,4,d) Provide tax incentives to businesses that hire welfare recipients.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,5,e) Provide child care for welfare recipients who work.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,6,f) Increase access to public transportation for welfare recipients who work.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,7,"g) Allow welfare recipients to remain eligible for benefits while saving money for education, starting a business, or buying a home.",,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,8,h) Limit benefits given to recipients if they have additional children while on welfare.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,9,i) Eliminate government-funded welfare programs.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
14648,George Chase,1998,New Hampshire State Legislative Election 1998 National Political Awareness Test,Welfare,Indicate which principles you support (if any) regarding welfare.,10,j) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/14648/george-chase
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,1,a) Abortions should always be legally available.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,2,b) Abortions should be legal only within the first trimester of pregnancy.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,3,"c) Abortions should be legal only when pregnancy resulted from incest, rape, or when the life of the woman is endangered.",X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,4,d) Abortions should be legal only when the life of the woman is endangered.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,5,e) Abortions should always be illegal.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,6,f) Abortions should be limited by waiting periods and parental notification requirements.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,7,"g) Prohibit the late-term abortion procedure known as ""partial-birth"" abortion.",,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,8,"h) Support ""buffer zones"" by requiring demonstrators to stay at least 15 feet away from abortion clinic doorways and driveways.",,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,9,i) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Abortion,Indicate which principles you support (if any) concerning abortion.,10,j) Should Alabama government funding be provided to clinics and medical facilities that provide abortion services?,Undecided,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Affirmative Action,Indicate the principles you support (if any) concerning affirmative action. State government agencies should take race and sex into account in the following sectors:,1,a) College and university admissions,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Affirmative Action,Indicate the principles you support (if any) concerning affirmative action. State government agencies should take race and sex into account in the following sectors:,2,b) Public employment,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Affirmative Action,Indicate the principles you support (if any) concerning affirmative action. State government agencies should take race and sex into account in the following sectors:,3,c) State contracting,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Affirmative Action,Indicate the principles you support (if any) concerning affirmative action. State government agencies should take race and sex into account in the following sectors:,4,d) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,1,a) Increase state funds for construction of state prisons and for hiring of additional prison staff.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,2,b) Support contracting with private sector firms to build and/or manage state prisons.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,3,c) End parole for repeat violent felons.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,4,d) Expand the use of the death penalty for additional circumstances relating to murder.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,5,e) Oppose the death penalty.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,6,f) Implement penalties other than incarceration for certain non-violent offenders.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,7,g) Inform communities when a convicted sex offender moves into the community.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,8,h) Increase state funds for programs which rehabilitate and educate inmates during and after their prison sentences.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,9,i) Decriminalize the use of marijuana for medicinal purposes.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,10,j) Strengthen penalties and sentences for drug-related crimes.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,11,k) Strengthen penalties and sentences for sex offenders.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,12,l) Prosecute juveniles who commit murder or other serious violent crimes as adults.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,13,"m) Implement chain gangs in prisons, in which inmates work together in chained work groups.",,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,14,n) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
